psu,StudentLoginID,Q1,Q2,Q3,Q5A,Q5B,Q5C,Q5D,Q5E,Q6,Q7,Q8,Q34,Q35,Q77,Q89,Q90,Q91,Q92,Q93,Q94,Q95,Q96
487177,10913,5,1,3,,,1,,,2,.S,.S,2,.S,1,3,1,5,2,3,1,5,2
487177,10916,6,2,3,,,,,1,2,.S,.S,2,.S,1,3,4,3,5,5,4,3,6
487177,10917,5,1,3,,,1,,,2,.S,.S,2,.S,3,3,1,6,3,3,3,3,3
487177,10918,5,1,3,,,1,,,2,.S,.S,2,.S,1,3,1,5,2,3,1,5,5
487177,10920,5,1,3,,,1,,1,2,.S,.S,2,.S,1,4,1,4,3,4,1,2,2
487177,10921,6,1,3,,,1,,,2,.S,.S,2,.S,1,2,1,3,3,2,1,3,3
487177,10922,5,1,3,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,3,3,4,5,3,3,4,4
487177,10924,6,2,3,,,,1,,2,.S,.S,2,.S,1,3,1,2,2,2,1,2,2
487177,10925,6,1,3,,,,1,1,2,.S,.S,2,.S,1,4,1,3,4,4,1,3,2
487177,10926,5,2,3,,,1,,,2,.S,.S,2,.S,1,4,3,5,2,4,4,5,2
487177,10928,6,1,3,,,,,1,2,.S,.S,2,.S,1,5,5,6,6,6,6,6,6
487177,10929,6,1,3,,,1,,,2,.S,.S,2,.S,1,2,1,2,2,2,1,2,2
487177,10930,5,1,3,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,3,1,3,3,3,1,3,3
487177,10932,5,2,3,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,3,2,6,2,2,1,4,2
487177,10933,5,1,3,,,,,1,2,.S,.S,2,.S,1,2,1,6,2,2,1,6,2
487177,10936,5,2,3,,,1,,1,2,.S,.S,2,.S,2,3,1,5,3,4,1,4,4
487177,10937,5,1,3,,,,,1,2,.S,.S,2,.S,1,4,3,5,3,4,3,4,3
487177,10938,6,1,3,,,1,,,2,.S,.S,1,7,1,4,4,4,4,4,4,4,4
487177,10940,6,1,3,,1,1,,,2,.S,.S,2,.S,1,3,1,3,2,4,1,2,2
487177,10941,5,2,3,,,,1,,2,.S,.S,1,6,1,5,3,6,3,6,4,6,4
487177,10942,5,1,3,,,1,,,2,.S,.S,2,.S,1,4,1,3,2,4,1,3,2
487177,10944,6,1,3,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,4,1,4,2,3,1,5,2
487177,10945,6,1,3,,,,,1,2,.S,.S,1,6,3,3,1,6,2,2,1,6,2
487177,10946,6,2,3,1,,,,,2,.S,.S,1,6,1,4,1,6,3,6,1,5,4
487177,10949,4,2,1,,,,,1,2,.S,.S,2,.S,1,4,1,3,3,4,2,2,2
487177,10950,3,1,1,,,,,1,2,.S,.S,2,.S,1,3,1,3,2,2,1,2,2
487177,10953,3,1,1,,,,,1,2,.S,.S,2,.S,1,4,3,5,3,3,2,4,3
487177,10954,4,2,1,,,1,,,2,.S,.S,2,.S,1,4,2,4,2,5,3,4,2
487177,10957,4,1,1,,,,,1,2,.S,.S,2,.S,3,3,1,5,2,2,1,3,3
487177,10958,4,1,1,,,,,1,2,.S,.S,2,.S,1,4,1,3,6,3,1,3,6
487177,10960,3,2,1,,,,,1,2,.S,.S,2,.S,3,2,1,4,3,3,1,3,2
487177,10961,3,1,1,,,,1,,2,.S,.S,2,.S,1,3,4,6,2,3,4,6,4
487177,10962,3,2,1,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,2,4,6,2,2,3,5,2
487177,10965,3,1,1,,,1,,,2,.S,.S,2,.S,1,3,2,6,2,.N,.N,6,2
487177,10966,4,1,1,,,1,,,2,.S,.S,2,.S,3,4,1,4,2,4,1,2,2
487177,10968,6,1,2,,,,,1,2,.S,.S,2,.S,1,3,1,5,3,2,1,3,2
487177,10969,5,1,2,.N,.N,.N,.N,.N,2,.S,.S,2,.S,2,2,1,5,2,3,1,5,2
487177,10971,4,1,2,,,1,,,2,.S,.S,2,.S,2,3,3,4,3,3,3,3,3
487177,10972,4,2,2,,,,,1,2,.S,.S,2,.S,3,2,3,5,2,2,2,2,2
487177,10974,4,2,2,,,1,,1,2,.S,.S,2,.S,3,4,1,6,5,5,.N,6,5
487177,10976,4,1,2,,,,,1,2,.S,.S,2,.S,1,2,1,3,2,2,1,2,2
487177,10977,5,1,2,,,,,1,2,.S,.S,2,.S,1,4,1,5,4,2,1,3,2
487177,10979,5,2,2,,,,1,,2,.S,.S,2,.S,1,3,4,6,3,2,4,6,2
487177,10980,4,1,2,,,,,1,2,.S,.S,2,.S,1,5,1,4,2,4,4,3,3
487177,10982,5,2,2,,,,1,,2,.S,.S,2,.S,1,4,2,5,2,2,2,4,2
487177,10984,5,1,2,,,,,1,2,.S,.S,2,.S,1,3,4,6,3,3,1,3,2
487177,10985,5,1,2,,,,,1,2,.S,.S,2,.S,1,3,3,6,2,3,3,6,2
487177,10987,5,2,2,,,,,1,2,.S,.S,1,6,3,2,2,5,2,3,2,5,2
487177,10988,4,1,2,,,,,1,2,.S,.S,2,.S,2,3,1,6,2,4,1,3,2
487177,10990,5,1,2,,,,,1,2,.S,.S,2,.S,1,3,1,6,2,2,.N,3,2
487177,10991,5,2,2,,,,,1,2,.S,.S,2,.S,1,3,3,6,6,2,2,6,4
487177,10992,4,2,2,,,,,1,2,.S,.S,2,.S,1,4,1,4,2,3,1,3,2
487177,10993,5,1,2,,,1,,,2,.S,.S,2,.S,1,3,1,2,2,2,2,3,2
487177,10995,4,1,2,1,,1,,1,2,.S,.S,2,.S,1,5,1,6,3,5,1,6,3
487177,10996,5,1,2,,,,,1,2,.S,.S,1,6,2,3,2,6,2,2,2,2,2
487177,10998,5,2,2,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,3,3,4,3,4,1,5,3
487177,10999,5,1,2,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,4,1,4,6,5,1,5,6
487177,11000,4,2,2,,,,,1,2,.S,.S,2,.S,1,5,1,6,4,5,1,6,4
487177,11001,4,2,2,,1,,,,2,.S,.S,2,.S,1,3,1,3,4,3,1,4,4
487177,11002,5,2,3,,,,,1,2,.S,.S,2,.S,2,2,4,6,2,4,5,6,2
487177,11003,5,1,3,,,,,1,2,.S,.S,2,.S,1,2,3,5,2,3,4,4,2
487177,11005,5,2,3,,,,,1,2,.S,.S,2,.S,3,3,4,5,2,3,4,4,2
487177,11006,5,1,3,,,,,1,2,.S,.S,2,.S,3,3,4,5,2,4,4,3,2
487177,11007,5,1,3,,,,,1,2,.S,.S,2,.S,1,4,4,5,3,3,4,5,3
487177,11009,6,2,3,,,,,1,2,.S,.S,2,.S,1,2,2,3,2,3,2,2,3
487177,11010,5,2,3,,,,,1,2,.S,.S,2,.S,1,5,1,5,4,3,1,5,3
487177,11011,6,1,3,,1,,,,2,.S,.S,2,.S,1,3,1,3,2,2,1,2,2
487177,11013,5,1,3,,,,,1,2,.S,.S,2,.S,1,3,1,5,2,3,1,5,3
487177,11014,5,2,3,,,,,1,2,.S,.S,2,.S,1,4,1,5,3,5,1,5,3
487177,11015,5,1,3,,,,,1,2,.S,.S,2,.S,1,4,1,4,3,4,1,3,3
487177,11017,5,1,3,,,,,1,2,.S,.S,2,.S,1,5,1,4,3,4,1,6,5
487177,11018,5,2,3,,,,,1,2,.S,.S,2,.S,1,4,1,5,3,4,1,4,4
487177,11019,6,2,3,,,,,1,2,.S,.S,2,.S,1,4,5,6,4,6,6,6,5
487177,11021,5,1,3,,,,,1,2,.S,.S,2,.S,3,3,4,5,4,4,1,6,4
487177,11022,5,1,3,,,,,1,2,.S,.S,1,3,3,5,3,6,1,4,3,4,2
487177,11023,5,2,3,,,1,,,2,.S,.S,2,.S,1,4,4,6,2,5,4,3,2
487177,11025,5,2,3,,,,,1,2,.S,.S,2,.S,1,3,1,6,4,5,4,4,4
487177,11026,6,1,3,,,,,1,2,.S,.S,2,.S,1,3,1,6,3,3,1,5,2
487177,11027,5,1,3,,,,,1,2,.S,.S,2,.S,3,4,1,6,4,4,1,5,4
487177,11029,6,1,3,,,,,1,2,.S,.S,1,6,1,3,.N,.N,.N,1,3,.N,.N
487177,11030,5,2,3,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,4,1,6,3,3,1,4,3
487177,11033,5,2,3,,,,,1,2,.S,.S,2,.S,1,4,4,5,3,5,4,4,4
487177,11034,5,2,3,,,,,1,2,.S,.S,2,.S,1,3,1,4,2,2,1,2,2
487177,11035,5,2,3,,,1,,,2,.S,.S,2,.S,3,5,5,5,5,4,4,5,5
487177,13217,7,2,5,,,,,1,2,.S,.S,1,7,2,4,3,6,3,5,3,6,3
487177,13218,8,2,6,,,1,,,2,.S,.S,2,.S,1,5,1,2,6,6,1,5,2
487177,13220,6,2,4,,,1,,,2,.S,.S,2,.S,1,3,1,3,2,4,1,3,3
487177,13221,7,1,4,,,,1,,2,.S,.S,2,.S,1,4,4,5,2,4,4,4,4
487177,13222,6,2,4,,,1,,,2,.S,.S,1,3,2,2,1,6,3,2,1,3,3
487177,13224,7,2,4,1,,,,,2,.S,.S,2,.S,3,4,4,5,4,4,1,4,3
487177,13225,6,2,4,,,1,,,2,.S,.S,1,6,1,4,1,5,3,3,1,4,2
487177,13226,6,1,4,,,,,1,2,.S,.S,2,.S,1,1,1,3,2,1,1,2,1
487177,13228,7,1,4,,,1,,,2,.S,.S,2,.S,2,3,1,3,3,6,1,6,3
487177,13229,8,2,4,,,1,,,2,.S,.S,1,8,1,4,3,5,3,6,4,5,5
487177,13232,6,2,4,,,1,,,2,.S,.S,2,.S,1,3,3,5,4,2,2,3,3
487177,13233,7,1,4,,,1,,,2,.S,.S,2,.S,1,3,1,4,3,2,1,3,2
487177,13234,7,2,4,,,1,,,2,.S,.S,1,6,1,4,1,6,2,4,3,6,2
487177,13235,7,1,4,,,1,,,2,.S,.S,1,8,3,4,4,5,3,6,5,6,5
487177,13236,7,2,4,,,,,1,2,.S,.S,2,.S,2,3,2,4,2,2,2,2,2
487177,13237,6,1,4,,,1,,,2,.S,.S,2,.S,1,4,3,4,3,3,3,3,4
487177,13238,6,2,4,,,,,1,2,.S,.S,2,.S,3,3,1,3,3,4,1,4,2
487177,13240,6,1,4,,,,1,,2,.S,.S,2,.S,3,3,1,4,3,3,1,3,2
487177,13241,7,1,4,,,,1,,2,.S,.S,2,.S,1,3,2,5,2,2,2,4,2
487177,13242,6,2,4,,,,,1,2,.S,.S,2,.S,1,4,1,3,3,3,1,4,2
487177,13244,6,2,4,,,,,1,2,.S,.S,1,7,1,4,1,6,2,4,1,4,2
487177,13245,6,2,4,,,1,,,2,.S,.S,2,.S,1,6,2,6,6,6,1,6,6
487177,13246,6,2,4,,,1,,,2,.S,.S,1,7,3,3,2,4,3,4,1,4,3
487177,13248,8,1,4,,,1,,,2,.S,.S,2,.S,2,2,1,4,2,2,1,2,2
487177,13249,6,2,4,,,,1,,2,.S,.S,2,.S,1,4,1,1,3,3,4,4,4
487177,13250,7,2,4,,,1,,,2,.S,.S,2,.S,1,5,1,5,4,4,4,3,2
487177,13253,7,2,5,1,,,,,2,.S,.S,2,.S,1,3,2,4,2,3,1,4,3
487177,13254,8,1,5,,,,,1,2,.S,.S,2,.S,1,3,3,4,2,3,3,4,2
487177,13256,8,1,5,,,,,1,2,.S,.S,2,.S,1,2,1,2,2,3,1,3,2
487177,13257,7,1,5,,,,,1,2,.S,.S,1,1,1,4,1,5,4,4,1,5,4
487177,13258,7,2,5,,,,1,,2,.S,.S,2,.S,2,4,1,5,3,3,3,2,1
487177,13259,8,2,5,1,,,,,2,.S,.S,2,.S,3,2,2,2,2,2,2,2,2
487177,13261,8,2,5,,,,,1,2,.S,.S,2,.S,3,3,1,4,2,3,1,2,2
487177,13262,7,1,5,,,,,1,2,.S,.S,2,.S,3,2,2,2,2,2,2,2,2
487177,13264,8,2,5,,,,,1,1,6,1,2,.S,2,3,3,3,3,2,2,2,2
487177,13265,7,1,5,,,,1,,2,.S,.S,2,.S,1,2,1,4,2,2,1,4,2
487177,13266,7,1,5,,,1,,,2,.S,.S,2,.S,3,3,3,4,2,2,3,4,2
487177,13267,7,2,5,1,,,,,2,.S,.S,1,7,1,2,3,2,3,3,3,2,3
487177,13269,8,2,5,,,1,,,2,.S,.S,2,.S,1,3,1,5,6,2,1,6,5
487177,13270,7,1,5,1,,,,,2,.S,.S,1,7,2,4,1,4,2,3,3,3,3
487177,13272,7,2,5,,,,,1,2,.S,.S,2,.S,1,5,1,3,2,5,1,3,2
487177,13273,8,1,5,,,,1,,2,.S,.S,2,.S,1,3,3,4,4,3,3,4,4
487177,13275,8,2,5,1,,,,,2,.S,.S,2,.S,1,3,1,3,3,3,1,3,3
487177,13277,1,1,5,,1,,,,2,.S,.S,1,8,3,4,4,6,4,5,1,5,3
487177,13278,8,2,5,1,,,,,2,.S,.S,1,8,2,3,3,3,4,3,1,4,2
487177,13279,9,2,6,,,,,1,2,.S,.S,1,9,1,3,1,5,3,3,1,4,2
487177,13280,8,1,6,,,1,,,2,.S,.S,2,.S,1,4,4,4,3,4,4,4,4
487177,13283,9,2,6,,,1,,,2,.S,.S,2,.S,1,3,1,6,2,3,1,2,2
487177,13284,8,2,6,1,,,,,2,.S,.S,2,.S,3,2,1,6,3,4,1,6,5
487177,13286,8,2,6,,,1,,,2,.S,.S,2,.S,2,4,1,3,2,1,1,2,2
487177,13287,8,2,6,,,1,,,2,.S,.S,2,.S,3,4,3,5,3,4,2,2,4
487177,13288,8,2,6,,,1,,,2,.S,.S,1,9,1,4,4,3,3,2,1,2,3
487177,13290,8,1,6,,,1,,,2,.S,.S,2,.S,1,2,1,4,2,2,1,4,2
487177,13291,8,2,6,,,1,,,1,6,2,1,7,1,5,1,6,6,6,1,5,2
487177,13292,8,1,6,,,,1,,1,8,1,1,9,1,4,1,3,2,4,1,6,2
487177,13293,9,1,6,,,1,,,2,.S,.S,1,6,1,3,1,3,3,4,1,4,2
487177,13294,8,2,6,,,1,,,2,.S,.S,2,.S,2,1,1,1,1,1,1,1,1
487177,13295,10,1,6,,,1,1,,2,.S,.S,1,6,1,2,1,4,2,2,2,2,2
487177,13296,8,1,6,,,1,,,2,.S,.S,2,.S,3,3,1,6,4,3,1,5,5
487177,13298,9,2,6,,,,,1,2,.S,.S,1,7,1,3,3,5,3,4,4,3,3
487177,13299,8,2,6,,,1,,,2,.S,.S,2,.S,3,3,.N,3,2,2,1,2,2
487177,13300,8,2,6,,,,,1,2,.S,.S,1,8,1,4,3,5,3,4,2,4,2
487177,13302,9,1,6,,,1,,,2,.S,.S,2,.S,1,3,1,5,3,6,1,6,2
487177,13303,9,2,6,,,,,1,2,.S,.S,2,.S,1,3,1,3,2,2,1,2,2
487177,13304,8,1,6,,,1,,,2,.S,.S,2,.S,1,3,3,5,2,4,2,5,2
487177,13306,8,1,6,,,,,1,2,.S,.S,1,7,1,3,1,4,2,3,1,2,2
487177,13307,8,1,6,,,,,1,2,.S,.S,2,.S,1,1,1,6,1,6,1,6,1
487177,13310,8,1,6,,1,1,,,2,.S,.S,2,.S,1,3,1,3,4,4,1,3,3
487177,13311,9,1,6,1,,,,,2,.S,.S,1,5,1,6,1,4,6,3,1,3,2
487177,13312,9,1,6,,,1,,,2,.S,.S,1,9,1,6,1,5,3,6,1,3,2
487177,13314,9,2,7,,,,,1,2,.S,.S,1,5,2,4,3,4,2,3,3,2,2
487177,13315,10,2,7,,,1,,,2,.S,.S,2,.S,1,3,4,6,3,4,3,4,4
487177,13317,9,1,7,,,1,,,2,.S,.S,2,.S,1,3,1,2,4,3,3,4,2
487177,13318,9,2,7,,,,1,,2,.S,.S,2,.S,3,4,4,5,4,4,4,4,4
487177,13320,10,2,7,,,1,,,2,.S,.S,2,.S,1,3,3,3,1,3,3,3,3
487177,13322,10,1,7,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,3,4,4,2,4,5,5,1
487177,13323,9,2,7,1,,1,,1,2,.S,.S,1,10,1,2,4,6,3,3,3,6,4
487177,13325,9,1,7,,,1,,,2,.S,.S,2,.S,1,3,2,2,3,3,3,3,3
487177,13326,9,2,7,,,,1,,2,.S,.S,2,.S,2,4,1,1,3,3,3,4,4
487177,13330,10,2,7,,,1,,,2,.S,.S,2,.S,1,4,4,4,3,4,4,4,4
487177,13331,10,2,7,,,,,1,1,9,4,2,.S,1,4,4,5,3,5,5,4,3
487177,13333,9,1,7,,,1,,,2,.S,.S,2,.S,1,4,3,3,3,3,1,4,4
487177,13334,9,2,7,,,,,1,2,.S,.S,2,.S,2,2,1,6,3,2,1,5,3
487177,13338,9,1,7,,,1,,,2,.S,.S,2,.S,2,2,1,2,2,2,1,2,2
487177,13339,9,2,7,.N,.N,.N,.N,.N,2,.S,.S,2,.S,2,3,1,6,3,3,1,6,2
487177,13341,9,1,7,,,1,,,2,.S,.S,2,.S,1,3,1,4,4,5,1,4,4
487177,13342,9,2,7,,,1,,,2,.S,.S,2,.S,2,6,4,5,2,3,3,3,3
487177,13344,10,1,7,,,,1,,2,.S,.S,2,.S,2,2,2,2,2,2,2,2,2
487177,13345,10,2,7,,,1,1,1,2,.S,.S,2,.S,1,4,5,6,3,6,6,6,6
487177,13346,9,1,7,,,1,,,2,.S,.S,2,.S,1,4,3,2,4,2,2,2,2
487177,13347,9,1,7,,,1,,,1,1,7,1,1,.N,3,3,4,.N,4,3,4,2
487177,13349,9,2,7,,,1,,,2,.S,.S,2,.S,1,4,1,3,4,2,1,2,2
487177,13350,9,2,7,1,,1,,,2,.S,.S,2,.S,1,2,6,6,2,2,4,4,3
487177,13351,10,1,7,,,1,,,2,.S,.S,1,10,.N,.N,.N,.N,.N,.N,.N,.N,.N
487177,13353,9,1,7,,,,,1,2,.S,.S,1,10,2,2,2,3,2,4,1,3,2
487177,13354,9,2,7,,,1,,,2,.S,.S,2,.S,3,6,5,3,6,3,2,4,4
487177,13355,9,1,7,,,1,,,2,.S,.S,1,9,3,3,1,5,3,3,1,4,3
501192,10289,7,1,5,,,,,1,1,6,4,1,7,3,2,3,5,2,4,4,6,4
501192,10290,7,1,5,,,,,1,2,.S,.S,1,7,1,3,1,3,3,2,2,3,3
501192,10291,8,1,5,,1,,,,2,.S,.S,1,9,2,3,2,5,2,2,2,4,2
501192,10292,8,2,5,,,,,1,2,.S,.S,1,9,1,6,1,6,3,6,6,5,5
501192,10294,8,2,5,.N,.N,.N,.N,.N,2,.S,.S,1,7,1,3,3,4,4,4,3,3,4
501192,10295,8,1,5,,,1,,1,2,.S,.S,2,.S,1,3,1,4,2,3,1,3,2
501192,10296,8,2,5,,,,,1,2,.S,.S,1,8,1,5,1,4,2,4,1,6,2
501192,10297,7,1,5,,,,,1,2,.S,.S,1,6,1,3,3,6,2,2,3,5,2
501192,10299,8,2,5,,1,1,,,1,7,4,1,5,2,6,4,3,6,5,6,4,4
501192,10300,9,1,5,1,,,,1,1,8,2,1,4,1,3,2,5,2,3,2,6,1
501192,10302,8,2,5,,,,,1,2,.S,.S,1,9,2,5,3,3,4,3,1,4,4
501192,10303,7,1,5,1,,,,,1,8,4,1,6,1,3,2,6,2,4,3,6,4
501192,10304,8,2,5,,,,,1,2,.S,.S,2,.S,1,6,1,3,6,6,1,3,4
501192,10305,8,1,5,,,,,1,2,.S,.S,2,.S,1,3,3,3,3,3,3,3,3
501192,10307,8,1,5,,,,,1,2,.S,.S,2,.S,1,4,3,6,3,3,3,6,3
501192,10308,11,1,5,,,,,1,2,.S,.S,1,3,2,6,6,6,6,3,2,3,6
501192,10310,7,2,5,,,,,1,2,.S,.S,1,8,2,2,2,2,2,2,2,2,2
501192,10311,7,1,5,1,,,,,1,3,6,1,1,1,4,4,4,5,4,5,3,4
501192,10315,8,1,5,1,,,,,2,.S,.S,2,.S,1,3,4,6,2,5,2,3,2
501192,10316,8,1,5,,,1,,,2,.S,.S,2,.S,2,2,2,2,2,1,1,1,1
501192,10317,8,2,5,,,,,1,2,.S,.S,2,.S,3,2,4,3,2,3,3,3,2
501192,10318,7,2,5,1,,,,,2,.S,.S,1,8,3,2,3,4,3,2,2,2,2
501192,10319,7,2,5,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,3,2,5,2,2,2,2,2
501192,10320,7,2,5,,,,,1,2,.S,.S,1,7,1,2,2,3,3,3,2,4,3
501192,10322,7,1,5,,,,,1,2,.S,.S,1,8,1,2,2,3,2,2,2,3,2
501192,10323,9,2,6,,,,,1,1,6,5,1,9,2,4,2,6,4,4,1,4,4
501192,10324,9,1,6,1,,,,,1,7,2,1,9,1,6,3,6,6,5,3,5,6
501192,10325,9,2,6,,,,,1,1,7,1,1,6,2,2,2,4,2,2,1,3,5
501192,10326,9,1,6,,,,,1,2,.S,.S,1,10,1,4,1,5,4,4,1,4,4
501192,10328,11,1,6,,,1,,,2,.S,.S,1,11,1,2,2,2,2,5,5,5,2
501192,10330,8,2,6,,,,,1,2,.S,.S,1,9,1,4,1,3,3,3,1,3,3
501192,10331,9,2,6,1,,,,,1,9,3,1,9,2,3,3,3,3,3,3,3,3
501192,10332,9,1,6,1,,,,1,2,.S,.S,2,.S,1,6,6,6,6,6,6,6,6
501192,10338,9,1,6,.N,.N,.N,.N,.N,1,6,1,1,8,2,2,2,5,2,3,1,3,1
501192,10341,9,1,6,,,,,1,2,.S,.S,2,.S,1,3,4,4,2,4,2,4,4
501192,10343,9,1,6,,,,,1,1,8,1,1,10,2,3,3,4,2,3,3,4,4
501192,10346,9,2,6,,,,,1,2,.S,.S,1,9,1,3,2,4,3,5,4,5,5
501192,10348,9,1,6,.N,.N,.N,.N,.N,2,.S,.S,1,9,3,2,1,3,2,2,1,3,2
501192,10349,9,1,6,,,,,1,1,8,3,1,7,1,3,2,4,2,3,3,4,2
501192,10351,9,1,6,,,,,1,2,.S,.S,2,.S,1,4,1,6,4,5,1,5,5
501192,10352,9,1,6,,,1,,,2,.S,.S,2,.S,1,3,3,6,2,3,2,6,2
501192,10354,9,2,6,,,,,1,2,.S,.S,1,9,1,4,4,5,4,5,5,5,4
501192,10356,9,1,6,,,,,1,2,.S,.S,1,9,2,4,2,5,2,4,2,5,2
501192,10359,9,1,7,,,,,1,2,.S,.S,1,10,2,2,3,4,3,2,.N,3,3
501192,10360,10,2,7,,,,,1,2,.S,.S,2,.S,1,2,2,2,.N,2,2,2,2
501192,10362,9,2,7,1,,,,,2,.S,.S,1,10,2,3,3,3,3,4,3,3,3
501192,10363,10,2,7,,,1,,,2,.S,.S,1,11,2,5,5,5,5,5,5,5,5
501192,10366,9,2,7,,,,,1,1,8,6,1,8,1,5,5,5,4,4,5,3,2
501192,10367,9,1,7,,,,,1,1,6,6,1,9,1,2,2,5,2,2,2,3,2
501192,10370,10,1,7,,,,,1,1,11,1,1,11,1,1,1,1,1,2,2,2,2
501192,10371,9,2,7,1,,,,,1,8,1,1,10,1,6,3,4,4,4,4,4,4
501192,10374,9,1,7,,,,,1,1,10,1,1,8,1,2,2,3,2,2,2,2,2
501192,10375,10,1,7,,,,,1,1,4,1,1,10,1,3,1,4,4,4,4,4,4
501192,10378,10,2,7,,,,,1,2,.S,.S,2,.S,3,3,3,5,3,4,4,5,3
501192,10382,10,1,7,,,,,1,2,.S,.S,2,.S,1,1,1,3,2,2,2,2,2
501192,10383,10,1,7,,,,,1,2,.S,.S,1,7,2,1,1,1,1,6,2,6,2
501192,10386,9,2,7,,,,,1,1,9,3,1,9,2,2,2,4,2,2,2,4,2
501192,10387,9,2,7,,,,,1,2,.S,.S,2,.S,1,2,1,2,2,3,1,1,2
501192,10391,10,1,7,,,,,1,2,.S,.S,2,.S,3,.N,.N,.N,.N,.N,.N,.N,.N
501192,18977,8,1,5,,,,,1,2,.S,.S,2,.S,2,2,2,2,2,2,2,2,2
501192,9722,7,2,4,,,,,1,1,7,4,1,3,1,4,3,5,3,.N,5,3,3
501192,9723,6,2,4,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,4,1,4,5,4,1,4,3
501192,9725,7,2,4,,1,,,,2,.S,.S,2,.S,1,4,1,4,2,5,1,2,4
501192,9727,7,1,4,,,,,1,2,.S,.S,2,.S,1,3,1,3,2,3,1,3,2
501192,9729,6,1,4,.N,.N,.N,.N,.N,1,6,1,1,5,3,.N,.N,.N,.N,.N,.N,.N,.N
501192,9730,6,2,4,1,,,,,2,.S,.S,2,.S,1,2,2,3,3,2,2,3,2
501192,9731,6,1,4,,,,,1,1,2,1,1,7,1,5,1,4,4,4,1,3,3
501192,9733,7,1,4,,,,,1,2,.S,.S,1,7,1,2,1,4,2,3,1,3,2
501192,9735,7,1,4,,,1,,,1,5,3,1,7,3,4,1,3,2,4,1,3,2
501192,9737,7,2,4,,,,,1,2,.S,.S,2,.S,3,4,3,4,2,2,2,2,2
501192,9738,7,1,4,,,1,,,2,.S,.S,1,7,3,3,1,2,3,3,1,3,3
501192,9739,6,2,4,,,,,1,2,.S,.S,1,7,2,.N,2,5,2,3,2,4,3
501192,9741,8,2,4,,,,,1,2,.S,.S,1,8,3,2,2,3,2,3,2,2,2
501192,9742,7,1,4,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,2,2,5,2,2,1,4,3
501192,9743,7,1,4,,,,,1,2,.S,.S,2,.S,1,3,3,3,3,3,3,3,3
501192,9745,7,1,4,,,,,1,1,7,4,1,6,1,3,3,2,4,4,1,3,3
501192,9746,8,1,4,,,1,,,1,8,3,1,7,.N,3,3,3,3,3,6,2,2
501192,9747,7,1,4,1,,,,,1,8,1,1,7,2,3,1,4,2,4,1,4,3
501192,35568,6,1,3,1,,,,,2,.S,.S,2,.S,1,3,1,4,3,4,3,3,3
501192,35572,6,1,3,,,1,,1,1,1,5,1,1,2,3,1,1,1,1,1,1,1
501192,35573,6,2,3,.N,.N,.N,.N,.N,2,.S,.S,1,6,1,6,5,6,3,5,1,5,1
501192,35575,6,1,3,,,1,,,2,.S,.S,1,6,1,4,1,6,3,3,1,6,3
501192,35576,5,2,3,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,3,3,3,3,2,2,2,2
501192,35579,5,1,3,,,,,1,1,4,1,1,6,1,3,1,5,2,4,1,4,4
501192,35580,5,2,2,1,,,,,2,.S,.S,2,.S,1,3,1,6,.N,4,.N,2,4
501192,35583,5,1,3,,,1,,,1,6,1,1,6,1,3,5,5,5,1,1,1,1
501192,35584,6,1,3,,,,,1,2,.S,.S,2,.S,1,5,1,6,5,6,1,5,4
501192,35587,5,1,2,,,,,1,2,.S,.S,2,.S,3,2,1,5,2,2,1,5,2
501192,35588,6,2,2,.N,.N,.N,.N,.N,2,.S,.S,2,.S,3,4,3,4,2,3,1,3,2
501192,35591,5,1,3,,,,1,,2,.S,.S,1,5,2,2,2,5,2,2,1,5,2
501192,35592,6,2,3,1,,,,,2,.S,.S,1,6,2,4,4,4,2,4,4,4,3
501192,35595,5,1,2,,,,,1,2,.S,.S,2,.S,3,3,1,3,2,3,1,3,2
501192,35600,6,1,3,,,,,1,1,5,1,1,7,1,2,2,2,2,2,2,2,2
501192,35603,4,2,2,,,,,1,2,.S,.S,2,.S,2,2,2,2,2,2,2,2,2
501192,35606,5,1,2,1,,,,,2,.S,.S,2,.S,1,3,2,6,3,6,2,3,2
501192,35608,5,1,3,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,6,1,3,3,5,1,3,3
501192,35609,5,2,2,,,,,1,2,.S,.S,2,.S,3,2,1,6,3,2,1,3,3
501192,35612,6,2,3,,,,,1,2,.S,.S,2,.S,3,4,3,4,2,3,1,3,2
501192,35615,5,2,3,.N,.N,.N,.N,.N,2,.S,.S,1,6,3,3,3,.N,3,5,3,5,3
501192,35617,5,1,2,1,,,,,1,5,1,2,.S,1,3,1,4,3,4,1,4,4
